Freaky Friday,30.755
Confessions of a Shopaholic,30.752
Horrible Bosses 2,30.737
Elite Squad: The Enemy Within,30.735
Cargo,30.709
Grotesque,30.708
Percy Jackson: Sea of Monsters,30.708
Scooby-Doo! in Where's My Mummy?,30.673
Dora and the Lost City of Gold,30.672
Escape Plan 2: Hades,30.668
Superhero Movie,30.668
The Call,30.665
Parallel Mothers,30.637
Tamako Love Story,30.629
Abominable,30.595
Halfaouine: Boy of the Terraces,30.583
The Girl with All the Gifts,30.581
Kiss the Girls,30.58
Where the Wild Things Are,30.553
The Rock,30.54
A Serbian Film,30.535
Creepshow 3,30.527
Alone,30.505
The Princess,30.503
The Phantom of the Opera,30.492
Stand by Me,30.489
The Magnificent Seven,30.486
Robin Hood: Prince of Thieves,30.479
Togo,30.477
Huevos: Little Rooster's Egg-Cellent Adventure,30.472
Master and Man,30.466
Pitch Perfect,30.461
Step Up 2: The Streets,30.46
The Dyatlov Pass Incident,30.453
Grave Encounters 2,30.424
For a Few Dollars More,30.417
Blade: Trinity,30.415
The Thing,30.382
Vacation,30.367
Run,30.366
One Piece: Stampede,30.358
The Ridiculous 6,30.355
"Batman: The Long Halloween, Part One",30.35
Barbie & Chelsea: The Lost Birthday,30.343
In the Heart of the Sea,30.341
Voyagers,30.337
The Other Guys,30.303
Alien Outpost,30.278
The Noel Diary,30.272
Oz the Great and Powerful,30.268
The Witch,30.253
"Crazy, Stupid, Love.",30.252
Jason Goes to Hell: The Final Friday,30.241
Happy Death Day,30.237
Turbo,30.23
PAW Patrol: Mighty Pups,30.219
Significant Other,30.214
Into the White,30.211
USS Indianapolis: Men of Courage,30.205
My Little Pony: Equestria Girls - Rainbow Rocks,30.196
Amélie,30.187
The Mortuary Collection,30.171
Universal Soldier: Regeneration,30.167
Paranormal Activity: The Marked Ones,30.148
Bordello of Blood,30.146
Camp Cool Kids,30.142
Click,30.14
Blood and Bone,30.134
Yes Man,30.121
Lolita,30.115
The Little Hours,30.109
The Hot Chick,30.107
Dawn of the Dead,30.099
Por los pelos,30.096
Tomorrow Never Dies,30.093
Survive the Game,30.09
Bring It On: Worldwide #Cheersmack,30.086
The Descent: Part 2,30.077
Barbie Presents: Thumbelina,30.076
A Boy Called Christmas,30.054
Mad Max,30.042
Kites,30.036
The NeverEnding Story,30.027
The Witcher: Nightmare of the Wolf,30.018
A Monster Calls,30.013
Kung Fu Panda: Secrets of the Furious Five,30.006
Doom: Annihilation,30.002
The Boy Who Killed My Parents,29.991
Lawrence of Arabia,29.975
Jurassic Park,29.97
101 Dalmatians,29.957
Meet the Spartans,29.952
Phantom Halo,29.948
Spies in Disguise,29.946
When Marnie Was There,29.941
9,29.932
Fear Street: 1666,29.925
Bloodsport,29.897
After Earth,29.889
Planet of the Apes,29.877
Million Dollar Baby,29.868
Sky Sharks,29.866
Carrie,29.853
Stuart Little 2,29.852
A Trash Truck Christmas,29.848
Licence to Kill,29.833
The Hustle,29.821
Dual,29.812
Pixie Hollow Games,29.809
Gremlins,29.801
Hello World,29.798
The Next Three Days,29.792
House of 1000 Corpses,29.783
Walking with Dinosaurs,29.76
Porn Star Zombies,29.753
All About Lily Chou-Chou,29.743
Con Air,29.727
Dragon Ball Super: Broly,29.712
David and the Elves,29.707
Horton Hears a Who!,29.705
Dead Silence,29.69
Shrek the Halls,29.68
AVP: Alien vs. Predator,29.672
Smallfoot,29.656
Neighbors,29.645
Wallace & Gromit: The Curse of the Were-Rabbit,29.645
Step Up Revolution,29.642
Beyond the Reach,29.63
The Weekend Away,29.625
Nobody's Hero,29.596
Commando,29.592
The Happening,29.592
Passengers,29.563
The Hurt Locker,29.558
Godzilla: The Planet Eater,29.555
An American Tail: Fievel Goes West,29.545
Not Another Teen Movie,29.532
Hunter x Hunter: The Last Mission,29.507
Batman Forever,29.472
Groundhog Day,29.463
The Secret in Their Eyes,29.453
Ben-Hur,29.445
Strange Circus,29.429
Romeo + Juliet,29.425
EuroTrip,29.422
Extinct,29.412
Parasyte: Part 2,29.412
Event Horizon,29.411
Palm Trees and Power Lines,29.406
Dragon Ball: The Path to Power,29.405
Van Helsing: The London Assignment,29.402
Julia X,29.401
The Scorpion King: Book of Souls,29.4
She's Out of My League,29.399
Child's Play,29.383
Garfield: A Tail of Two Kitties,29.382
One Piece: The Movie,29.377
Kate,29.374
Step Up All In,29.367
The Little Prince,29.366
Where Eagles Dare,29.343
Logan Lucky,29.339
The Core,29.339
Dragonheart 3: The Sorcerer's Curse,29.339
Lethal Weapon,29.331
Deck the Halls,29.322
Next Avengers: Heroes of Tomorrow,29.321
Parasyte: Part 1,29.3
Sin City,29.296
Chaos Walking,29.294
The Karate Kid Part III,29.286
Conan the Barbarian,29.283
A.I. Artificial Intelligence,29.28
Ocean Waves,29.268
Scooby-Doo! The Sword and the Scoob,29.248
The Mist,29.219
Super 8,29.218
The Lover,29.207
The House with a Clock in Its Walls,29.201
RV,29.191
Anger Management,29.185
Back to the Future Part III,29.181
Don't Breathe,29.176
Stonehearst Asylum,29.164
Honest Thief,29.164
Once Upon a Time in the West,29.155
Happy Feet Two,29.138
Fantasy Island,29.136
Godzilla,29.121
"Batman: The Dark Knight Returns, Part 2",29.118
National Treasure: Book of Secrets,29.113
Planes,29.112
ParaNorman,29.111
Breakthrough,29.108
Shallow Hal,29.105
Solace,29.1
The Unforgivable,29.099
Charlie's Angels,29.086
CJ7,29.058
Cold Mountain,29.046
From Up on Poppy Hill,29.044
God's Not Dead,29.04
The Boy,29.038
The 5th Wave,29.019
A Christmas Carol,29.007
True Romance,28.998
Scooby-Doo! The Mystery Begins,28.992
DodgeBall: A True Underdog Story,28.969
The Game,28.957
Nanny McPhee and the Big Bang,28.952
Inuyasha the Movie 4: Fire on the Mystic Island,28.915
Emperor,28.891
Son of God,28.889
Lockout,28.864
The Ultimate Gift,28.852
Siren,28.847
Big Trouble in Little China,28.819
The Lego Movie,28.816
22 Bullets,28.787
Catwoman: Hunted,28.767
Time Trap,28.762
Hitman,28.75
Marcel the Shell with Shoes On,28.748
In the Mood for Love,28.733
No Game No Life: Zero,28.732
The Intern,28.728
Dragon Ball: Curse of the Blood Rubies,28.693
Chinese Zodiac,28.686
The Vow,28.686
Bungo Stray Dogs: Dead Apple,28.68
Not Okay,28.655
Berserk: The Golden Age Arc I - The Egg of the King,28.652
Deuce Bigalow: Male Gigolo,28.648
The Smurfs 2,28.639
Morgue,28.639
The Princess Diaries 2: Royal Engagement,28.636
Aftershock,28.625
Basic Instinct 2,28.624
Amores Perros,28.619
Herbie Fully Loaded,28.617
365 Days,28.611
Trollhunters: Rise of the Titans,28.61
Coming Soon,28.604
Escobar: Paradise Lost,28.584
A Fistful of Dollars,28.568
Bound,28.546
Daddy Day Care,28.542
There's Something About Mary,28.541
Dark Skies,28.529
Astro Boy,28.526
RE:BORN,28.517
Transformers: Dark of the Moon,28.514
Bleach the Movie: Memories of Nobody,28.509
The Tourist,28.507
Sex and the City 2,28.486
Catherine Called Birdy,28.476
Fracture,28.475
Allied,28.47
Rumble,28.46
47 Ronin,28.443
Unfaithful,28.44
A Cinderella Story: If the Shoe Fits,28.438
Ice Age: The Great Egg-Scapade,28.431
Poltergeist,28.427
Free Willy,28.425
S.W.A.T.,28.422
Ghost Lab,28.417
The Spiderwick Chronicles,28.412
Marley & Me,28.412
The Christmas Chronicles: Part Two,28.41
Batman: Under the Red Hood,28.391
Sweat,28.375
Perdida,28.374
Clueless,28.372
Gattaca,28.372
Tron,28.362
Studio 666,28.349
House of Gucci,28.34
The Karate Kid Part II,28.338
Octopussy,28.336
My Brother Loves Me Too Much,28.336
Dracula Untold,28.323
The Secret Life of Walter Mitty,28.32
America: The Motion Picture,28.307
Saint Seiya: The Heated Battle of the Gods,28.3
Pleasure or Pain,28.287
"Hello, Goodbye, and Everything in Between",28.285
My Little Pony: Equestria Girls - Rainbow Rocks,28.284
The Crazies,28.28
My Sister's Keeper,28.261
Resort to Love,28.25
Clue,28.247
New Police Story,28.242
Paranormal Activity 2,28.241
Leatherface,28.238
Easy A,28.232
Woodlawn,28.226
The Shallows,28.221
The Animatrix,28.215
Allegiant,28.211
Ace Ventura: Pet Detective,28.188
[REC],28.186
Ride Your Wave,28.179
Shadow in the Cloud,28.163
The Last House on the Left,28.157
5 Centimeters per Second,28.155
Willow,28.14
Steven Universe: The Movie,28.137
The Last Emperor,28.132
Father Christmas Is Back,28.131
Survival Island,28.123
Sublime,28.111
World's Greatest Dad,28.108
Atomic Blonde,28.099
Porco Rosso,28.098
Scent of a Woman,28.093
The Trip,28.091
Cosmic Sin,28.084
Sword of the Stranger,28.084
Instant Family,28.081
Alice,28.081
No One Gets Out Alive,28.079
Footloose,28.068
Bulbbul,28.068
Planet Hulk,28.063
Beetlejuice,28.056
Martyrs Lane,28.054
Barbie Fairytopia: Magic of the Rainbow,28.052
The Big Lebowski,28.046
The Return of Jafar,28.043
The Raid 2,28.035
Beethoven,28.032
Enola Holmes,28.028
Seeking Justice,28.026
Code 8,28.021
School of Rock,28.006
A Few Good Men,27.998
The Founder,27.99
The Fourth Kind,27.983
Hell or High Water,27.976
28 Weeks Later,27.972
Young & Beautiful,27.966
Forgotten,27.962
The Boy Who Harnessed the Wind,27.955
Werewolves Within,27.936
Scarface,27.929
Minuscule 2: Mandibles from Far Away,27.928
The Upside,27.921
The Heist of the Century,27.91
Ghostland,27.903
Cannibal Holocaust,27.889
90 Minutes in Heaven,27.886
American Beauty,27.872
Shriek If You Know What I Did Last Friday the Thirteenth,27.87
Tooth Fairy,27.867
"Big Mommas: Like Father, Like Son",27.855
Paranormal Activity 3,27.84
Red Dawn,27.84
The Possession of Hannah Grace,27.826
Thunder Force,27.806
The Bone Collector,27.8
The Rebound,27.796
Outcast,27.793
Space Jam,27.782
The Golden Compass,27.779
Never Back Down 2: The Beatdown,27.777
Ben-Hur,27.772
Saga of Tanya the Evil: The Movie,27.771
As the Gods Will,27.768
Planet Terror,27.752
Re:ZERO -Starting Life in Another World- Memory Snow,27.75
Night in Paradise,27.744
War,27.741
The Irishman,27.739
The Case for Christ,27.735
College,27.726
No Escape,27.725
Alien Resurrection,27.725
Ted Bundy: American Boogeyman,27.721
Zoolander 2,27.719
Aquamarine,27.711
Captain Fantastic,27.694
Cold Pursuit,27.691
Berserk: The Golden Age Arc II - The Battle for Doldrey,27.689
This Is the End,27.679
Jack and the Cuckoo-Clock Heart,27.679
The Pirates: The Last Royal Treasure,27.676
Lemony Snicket's A Series of Unfortunate Events,27.666
Sweeney Todd: The Demon Barber of Fleet Street,27.663
Cliffhanger,27.66
Animal House,27.653
Olaf's Frozen Adventure,27.626
Friday the 13th Part 2,27.62
Goldfinger,27.619
The Marine 3: Homefront,27.616
I Saw the Devil,27.61
A Dog's Way Home,27.601
On Her Majesty's Secret Service,27.599
Jason Bourne,27.592
The Invisible Man,27.574
Chernobyl Diaries,27.555
The November Man,27.551
Gone with the Wind,27.535
Last Action Hero,27.527
Gestapo's Last Orgy,27.524
A Knight's Tale,27.518
The Bob's Burgers Movie,27.508
Escape from Alcatraz,27.505
Game Night,27.499
Friday the 13th,27.499
As Good as It Gets,27.498
Diary of a Wimpy Kid: Rodrick Rules,27.494
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,27.492
Come and See,27.489
Another Cinderella Story,27.488
Leroy & Stitch,27.487
The Wave,27.48
Breakfast at Tiffany's,27.466
Gravity,27.466
Scared Shrekless,27.459
Tremors 2: Aftershocks,27.456
George of the Jungle,27.453
The Return of the Living Dead,27.426
Self/less,27.426
Get the Gringo,27.401
The Lone Ranger,27.391
The Warrior's Way,27.39
Vivarium,27.389
"ariana grande: excuse me, i love you",27.386
Noah,27.375
Disobedience,27.343
The Innocents,27.34
The Time Machine,27.339
Barbie & Her Sisters in the Great Puppy Adventure,27.336
Enter the Dragon,27.335
Superman II,27.332
Apostasy,27.329
Lamborghini: The Man Behind the Legend,27.323
Son of the Mask,27.311
Pokémon the Movie: Volcanion and the Mechanical Marvel,27.308
Doraemon: Nobita's Great Adventure in the Antarctic Kachi Kochi,27.308
The Lego Movie 2: The Second Part,27.269
Spy Kids: All the Time in the World,27.251
Drive Angry,27.241
The Kids Are Alright: Destination Asturias,27.229
Police Academy 3: Back in Training,27.218
American Graffiti,27.205
Uncle Drew,27.201
The Last Survivors,27.193
Chinatown,27.192
Beverly Hills Cop II,27.161
Atlantis: The Lost Empire,27.157
Daddy's Home 2,27.15
Looper,27.15
Piranha 3DD,27.142
Evangelion: 3.0 You Can (Not) Redo,27.138
3:10 to Yuma,27.133
Wyatt Earp,27.128
Asterix: The Mansions of the Gods,27.112
Spaceballs,27.111
Father There Is Only One,27.099
Kill Bill: Vol. 2,27.084
Legends of the Fall,27.074
GoldenEye,27.068
The Texas Chainsaw Massacre: The Beginning,27.066
Seal Team,27.064
A Man Called Ove,27.046
Collateral,27.04
Artemis Fowl,27.027
Rendel,27.024
Die Another Day,27.024
G.I. Joe: Retaliation,27.013
The Nightingale,27.013
Monster Trucks,27.01
A Babysitter's Guide to Monster Hunting,27.004
Paul Blart: Mall Cop 2,26.998
Bleach the Movie: Fade to Black,26.988
Dragon Ball Z: Dead Zone,26.987
The Man with the Golden Gun,26.982
Children of Men,26.971
Deepwater Horizon,26.966
Overlord,26.964
Evan Almighty,26.96
The Voyeur,26.957
The Three Stooges,26.956
Minority Report,26.947
The Little Vampire 3D,26.944
Wild Hogs,26.942
Antichrist,26.93
Carlito's Way,26.921
The Living Daylights,26.919
South Park: Post COVID,26.918
The Island,26.902
The Stranger by the Shore,26.9
The Craft,26.893
Life,26.886
The Blue Lagoon,26.881
Inuyasha the Movie 2: The Castle Beyond the Looking Glass,26.874
Spectral,26.874
A Forbidden Orange,26.865
Dumbo,26.865
Europa Report,26.858
Given,26.853
Dracula: Dead and Loving It,26.843
Wonder Park,26.832
Hard Target 2,26.83
The Space Between Us,26.817
Bleach the Movie: The DiamondDust Rebellion,26.816
The People We Hate at the Wedding,26.808
Three Colors: Blue,26.794
Igor,26.791
Superman Returns,26.787
The Eight Hundred,26.787
Malicious,26.786
Wolf Children,26.781
The Bank Job,26.762
Green Lantern: Emerald Knights,26.756
Weird: The Al Yankovic Story,26.752
Barbie: The Pearl Princess,26.746
Around the World in 80 Days,26.74
Lion,26.737
Big Momma's House 2,26.715
Altered Carbon: Resleeved,26.692
Cinema Paradiso,26.692
South Park: Post COVID: The Return of COVID,26.692
12 Years a Slave,26.687
Bitter Moon,26.662
The Judge,26.659
Star Trek: First Contact,26.642
Vacation Friends,26.64
Trading Places,26.639
"Good Bye, Lenin!",26.636
Extinction,26.633
Hellraiser,26.625
Airplane!,26.621
Unbreakable,26.619
The Way of the Dragon,26.614
Teen Titans Go! To the Movies,26.599
Coming to America,26.598
Ri¢hie Ri¢h,26.587
Hoodwinked Too! Hood VS. Evil,26.587
The Scorpion King,26.569
The X Files,26.566
Skyline,26.548
Twist,26.547
American Hustle,26.542
Alien³,26.537
One Piece: Dead End Adventure,26.524
xXx,26.515
21 Bridges,26.511
Lord of War,26.505
A Nightmare on Elm Street,26.489
Unbroken,26.484
Automata,26.461
Skyscraper,26.461
Upgrade,26.444
Private Lessons,26.415
Marriage Story,26.409
The Three Musketeers,26.409
Justice League: Throne of Atlantis,26.405
What's Eating Gilbert Grape,26.397
Wrong Turn 6: Last Resort,26.394
End of Watch,26.389
Erin Brockovich,26.389
One Piece: Baron Omatsuri and the Secret Island,26.388
Crimes of the Future,26.38
The Ugly Truth,26.367
The Card Counter,26.361
Four Brothers,26.353
The Art of Racing in the Rain,26.351
Death Race: Beyond Anarchy,26.348
Notting Hill,26.347
The Ballad of Buster Scruggs,26.332
Triple Frontier,26.313
Marlowe,26.313
Tremors,26.309
Lock Up,26.303
[REC]³ Genesis,26.276
Species,26.271
Misery,26.27
Universal Soldier,26.261
Isle of Dogs,26.248
Ouija: Origin of Evil,26.247
Evangelion: 1.0 You Are (Not) Alone,26.242
The Messenger: The Story of Joan of Arc,26.201
Silver Bullet,26.2
Sgt. Stubby: An American Hero,26.2
Casablanca,26.196
Naked,26.184
Pokémon: The Rise of Darkrai,26.168
Kill Command,26.167
Pulse,26.165
If I Stay,26.156
Home Alone 3,26.15
The Skin I Live In,26.138
The Perfect Date,26.133
The Ninth Gate,26.123
Diamonds Are Forever,26.118
Tokyo Ghoul,26.112
Justice League: Doom,26.109
Sorry If I Call You Love,26.099
The Pink Panther,26.095
Diary of a Wimpy Kid: The Long Haul,26.093
Kronk's New Groove,26.092
The Taking of Pelham 1 2 3,26.083
The Descent,26.083
Us,26.079
Iron Man & Captain America: Heroes United,26.077
Scooby-Doo! and the Cyber Chase,26.074
For Your Eyes Only,26.065
Rush,26.065
Wolf Warrior 2,26.062
Only Yesterday,26.042
The Social Network,26.033
The Girl with the Dragon Tattoo,26.033
The 40 Year Old Virgin,26.021
Glory,26.017
Before I Go to Sleep,26.014
Promare,25.998
You Only Live Twice,25.995
Throne of Elves,25.994
Bright,25.989
Vertigo,25.986
Double Impact,25.985
Thir13en Ghosts,25.984
Justice League: Gods and Monsters,25.968
Epic,25.967
Priest,25.942
Judge Dredd,25.938
Life As We Know It,25.935
Remember Me,25.921
See How They Run,25.912
Eli,25.907
Volcano,25.904
Face/Off,25.903
Dreamcatcher,25.903
Cherry,25.895
Conan the Destroyer,25.887
Eden Lake,25.884
Come True,25.883
Blackhat,25.878
"I, Tonya",25.872
Unforgiven,25.871
A Cinderella Story,25.863
Tower Heist,25.853
The Orphanage,25.839
Aladdin and the King of Thieves,25.834
Burn,25.834
The Quiet Girl,25.82
Secretary,25.815
Bridget Jones's Diary,25.808
Modest Heroes,25.804
"Three Billboards Outside Ebbing, Missouri",25.796
Heaven Is for Real,25.793
Tekken,25.792
Killer Bean Forever,25.779
RoboCop,25.775
Midnight Sun,25.773
The Forbidden Kingdom,25.759
What Dreams May Come,25.744
She's the Man,25.73
Only the Brave,25.726
End of Days,25.723
Mannequin,25.692
Days of Thunder,25.69
Beverly Hills Cop III,25.687
A Thousand Words,25.684
The Santa Clause,25.678
Antebellum,25.67
Los verduleros,25.669
The Crow,25.669
The Father,25.668
Dune,25.664
Finding ʻOhana,25.659
"Oh, Ramona!",25.656
Dragonball Evolution,25.652
The Heartbreak Kid,25.646
The Naked Gun 2½: The Smell of Fear,25.643
Ocean's Twelve,25.641
Science Fiction Volume One: The Osiris Child,25.638
Gerald's Game,25.636
Year One,25.635
Rage,25.631
Triple Threat,25.621
Kill Switch,25.62
The Hunt,25.617
Shaun the Sheep: The Flight Before Christmas,25.615
Renegades,25.609
Wheels on Meals,25.6
Winnie the Pooh: A Very Merry Pooh Year,25.594
Don Jon,25.59
Lie with Me,25.589
Beethoven's Big Break,25.584
The Lobster,25.576
Ronal the Barbarian,25.573
Robin Hood,25.571
Couples Retreat,25.571
An Ordinary Man,25.548
The Road,25.545
Déjà Vu,25.545
Pokémon Heroes,25.544
Captain Underpants: The First Epic Movie,25.544
Uncut Gems,25.531
X,25.525
The Bear,25.508
"Love, Simon",25.508
The Rescuers,25.5
The Dreamers,25.5
The Royal Treatment,25.491
Mile 22,25.49
The Ages of Lulu,25.488
The Power of the Dog,25.486
RED 2,25.478
The Babadook,25.464
The Green Inferno,25.464
The Omen,25.457
Zookeeper,25.449
A Trash Truck Christmas,25.443
Journey to the Center of the Earth,25.436
Joy Ride,25.429
The Mechanic,25.416
The Last of the Mohicans,25.394
Ghostbusters,25.383
Space Pirate Captain Harlock,25.382
Outlaws,25.372
The Marco Effect,25.366
Into the Blue,25.362
Some Like It Hot,25.358
The Man from Nowhere,25.345
The Black Cauldron,25.343
Molly's Game,25.341
Pom Poko,25.33
The Water Horse,25.328
Little,25.321
The Anthem of the Heart,25.317
Resident Evil,25.314
Cha Cha Real Smooth,25.301
Darkest Hour,25.295
Armageddon Time,25.293
Project Almanac,25.284
Barbie in the Pink Shoes,25.282
Snatch,25.277
Idiocracy,25.27
The Little Rascals,25.267
Scooby-Doo! and the Curse of the 13th Ghost,25.266
Crazy Rich Asians,25.258
80 for Brady,25.247
Get Rich or Die Tryin',25.238
Inside Man,25.23
Arthur Christmas,25.222
The Seventh Seal,25.211
Miss Congeniality,25.203
Gifted Hands: The Ben Carson Story,25.196
Underwater,25.18
Coming 2 America,25.178
Once Upon a Time in Mexico,25.159
In This Corner of the World,25.158
That Malicious Age,25.151
Sex Drive,25.149
They Live,25.148
Big Eyes,25.14
La Femme Nikita,25.137
Widows,25.133
Phineas and Ferb: The Movie: Across the 2nd Dimension,25.131
Home Alone 4,25.11
Case 39,25.1
Cats & Dogs,25.094
Samson and Delilah,25.094
Pretty Baby,25.092
Cinderella,25.075
Notre-Dame on Fire,25.073
The Hating Game,25.069
World Trade Center,25.067
American Underdog,25.065
Pandorum,25.05
Chicago,25.048
The Other Woman,25.043
Kickboxer,25.038
Mortal Kombat: Annihilation,25.036
Stargate,25.029
Ghost Ship,25.011
Flavors of Youth,25.004
Inheritance,25.0
Pokémon the Movie: The Power of Us,24.998
Tad the Lost Explorer and the Secret of King Midas,24.971
Demolition Man,24.969
Love Hard,24.966
Austin Powers: International Man of Mystery,24.962
Rain Man,24.954
Body Snatchers,24.951
Run All Night,24.951
The Protector 2,24.939
A Classic Horror Story,24.932
Attraction,24.931
Land of the Lost,24.928
Eraser,24.919
Inferno,24.915
Rurouni Kenshin Part I: Origins,24.901
Sleepers,24.897
Catwoman,24.892
Robbing Mussolini,24.888
Sick,24.888
We Are the Nobles,24.885
Hitch,24.876
Twin Dragons,24.875
Fallen,24.874
I'm No Longer Here,24.873
The Family Stone,24.863
Battle Royale,24.861
Fate/stay night: Heaven's Feel I. Presage Flower,24.859
42,24.855
The Fugitive,24.855
[REC]⁴ Apocalypse,24.851
Deadstream,24.848
Operation Red Sea,24.837
The Swan Princess,24.827
The Day After Tomorrow,24.826
Iron Sky,24.821
The Naked Gun: From the Files of Police Squad!,24.82
Pelé: Birth of a Legend,24.82
Jack and Jill,24.819
El Dorado,24.813
Dirty Dancing,24.812
Foxter and Max,24.809
Mean Girls 2,24.785
Children of the Corn,24.779
My Little Pony: The Movie,24.778
Pokémon 3: The Movie,24.773
Ride Along,24.768
Violet Evergarden: Eternity and the Auto Memory Doll,24.764
Gran Torino,24.743
Beowulf,24.74
Gorgeous,24.738
Breach,24.735
Kung Fu Jungle,24.734
Cellular,24.73
Double Jeopardy,24.73
"Crouching Tiger, Hidden Dragon",24.73
Big Daddy,24.717
Pandora,24.716
1408,24.716
Pitch Perfect 3,24.708
Fearless,24.702
Beckett,24.695
Champions,24.692
Leprechaun 3,24.691
The Rundown,24.691
The Indian in the Cupboard,24.691
Bedtime Stories,24.69
Frankenweenie,24.687
Sinkhole,24.681
Capernaum,24.679
Three Steps Over Heaven,24.675
Lamb,24.675
Ghostbusters II,24.672
The Girl on the Train,24.671
Upon the Magic Roads,24.667
The Wrong Missy,24.664
Superman III,24.66
Murder on the Orient Express,24.658
First Man,24.653
Last Christmas,24.648
The Drop,24.644
To All the Boys: Always and Forever,24.644
Unleashed,24.639
The Rugrats Movie,24.637
The Mountain Between Us,24.624
The Hunt for Red October,24.621
The Sting,24.616
Silver Linings Playbook,24.608
The Boxtrolls,24.608
Gantz,24.602
Despicable Me Presents: Minion Madness,24.601
"Girl, Interrupted",24.562
The Breakfast Club,24.548
Dino King: Journey to Fire Mountain,24.548
P.S. I Love You,24.547
Game of Death,24.538
A Cure for Wellness,24.538
New Nightmare,24.534
Jumper,24.534
Holy Spider,24.528
State of Play,24.527
A Perfect Pairing,24.521
Red Heat,24.52
Lawless,24.519
Prospect,24.499
Slumdog Millionaire,24.497
The Exorcist III,24.492
The Outsiders,24.488
Curious George,24.485
Veronica,24.479
Klaus,24.478
The Holiday,24.467
Sky High,24.466
Police Story,24.463
The Knight Before Christmas,24.449
Dennis the Menace,24.448
Max,24.442
Astérix at the Olympic Games,24.441
Transformers: Revenge of the Fallen,24.44
Hardcore Henry,24.439
Cashback,24.439
Amityville II: The Possession,24.435
Mike and Dave Need Wedding Dates,24.424
Dragons: Dawn Of The Dragon Racers,24.421
Lady and the Tramp II: Scamp's Adventure,24.42
Batman: The Killing Joke,24.42
Dhamaka,24.41
Cold Skin,24.407
I Am Sam,24.403
Reminiscence,24.402
21,24.4
Graveyard Shift,24.399
The 8th Night,24.39
One Piece: Chopper's Kingdom on the Island of Strange Animals,24.39
The Apartment,24.367
Moulin Rouge!,24.358
Kingsglaive: Final Fantasy XV,24.352
Rage,24.35
Contraband,24.348
The Lego Ninjago Movie,24.344
"Legally Blonde 2: Red, White & Blonde",24.342
The Last King,24.342
Black and Blue,24.334
Superman/Batman: Apocalypse,24.326
The World's End,24.321
Stillwater,24.32
Project A: Part II,24.314
Honey 2,24.313
Melissa P.,24.311
The Mule,24.305
"Dude, Where's My Car?",24.291
Ken Park,24.288
Flight of the Navigator,24.284
The Others,24.279
Barbie & Her Sisters in A Pony Tale,24.279
The Divine Fury,24.273
"Confess, Fletch",24.269
Coyote Ugly,24.255
Ong Bak 3,24.254
Police Story 3: Super Cop,24.245
Star Trek IV: The Voyage Home,24.243
Four Weddings and a Funeral,24.239
EO,24.237
Fullmetal Alchemist the Movie: Conqueror of Shamballa,24.233
Polar,24.23
Daddy's Home,24.23
Death Note Relight 1: Visions of a God,24.226
Star Trek: The Motion Picture,24.222
Over the Moon,24.207
The Return of the Texas Chainsaw Massacre,24.203
Sex Doll,24.203
Tall Girl 2,24.198
Walking Tall,24.197
Romeo Must Die,24.195
The Sisters Brothers,24.19
TMNT,24.183
Barbie: Fairytopia,24.18
The Final,24.179
Mia and the White Lion,24.178
Poltergeist,24.175
Barbie in 'A Christmas Carol',24.167
Replicas,24.159
Justice League vs. Teen Titans,24.158
Till Death,24.135
The Cloverfield Paradox,24.133
Call of the Blonde Goddess,24.128
Midnight in the Switchgrass,24.121
Survivor,24.121
Fast & Feel Love,24.117
The Villainess,24.11
Adore,24.107
The Sandlot,24.096
Tune in for Love,24.085
Boss Level,24.081
Spy,24.072
Twister,24.07
The League of Extraordinary Gentlemen,24.058
Barbarella,24.049
Piranha,24.048
Problem Child 2,24.045
Spider-Man 2,24.041
Escape Room,24.039
Suicide Club,24.039
Cloud Atlas,24.038
Trick 'r Treat,24.036
The Cold Light of Day,24.035
The Count of Monte-Cristo,24.03
Project Power,24.003
30 Minutes or Less,23.999
The Grudge,23.984
Sekaiichi Hatsukoi Movie,23.982
To the Bone,23.972
Suspiria,23.968
Tidal Wave,23.966
The Three Musketeers,23.948
Grand Isle,23.941
The Haunting in Connecticut 2: Ghosts of Georgia,23.934
Rosaline,23.93
One Piece: Episode of Luffy - Hand Island Adventure,23.929
Jack Frost,23.929
The Son of Bigfoot,23.928
7 Prisoners,23.921
Ride Along 2,23.92
The Girl Who Leapt Through Time,23.898
Bicentennial Man,23.897
The Bad Seed,23.889
Hostage,23.886
Kangaroo Jack,23.883
Mickey's House of Villains,23.864
The Spy Next Door,23.861
Miss Meadows,23.86
Wind River,23.856
Freaky,23.845
Secret Magic Control Agency,23.84
District B13,23.833
The Count of Monte Cristo,23.83
Kabhi Alvida Naa Kehna,23.827
Illang: The Wolf Brigade,23.818
The Wild,23.816
Shanghai Noon,23.8
"Batman: The Long Halloween, Part Two",23.778
Ida Red,23.774
47 Meters Down: Uncaged,23.771
High Plains Drifter,23.769
Police Academy 2: Their First Assignment,23.759
Gantz:O,23.759
Empire State,23.758
Against the Ice,23.751
Drumline,23.747
A Taxi Driver,23.745
The Reader,23.737
Vampire Hunter D: Bloodlust,23.72
Portrait of a Lady on Fire,23.72
The Huntsman: Winter's War,23.716
The Dark Tower,23.711
Atonement,23.71
Flashback,23.698
Sulle nuvole,23.694
Scooby-Doo! and the Loch Ness Monster,23.69
